review,rating,label
hii guy boat rockzers headset performance super super powerful bass high hd quality totally good flipkart good booked friday come sunday shoked delivers fastlythank u flipkartread more,5,1
awesome product price rangesound perfect 55bass unsatisfactory 35weight light weight 55accessibility good 45comfortability foldable adjustable 55 ear cup cushion a carbon black black red blue cushion fabric comfortable ear bit scratchy grey green cushion fabric scratchyread more,5,1
awesome product make comfortableread more,5,1
battery backup excellent sound quality perfect base superbread more,5,1
good product rangeread more,5,1
very nice boat prodectread more,5,1
good product i love product cant believe itread more,5,1
best quality headphone good battery backup read more,5,1
after day bluetooth connection auto disconnectedread more,5,1
fabulous productread more,5,1
the product good use long time start suffer earsread more,5,1
head phone best price worth itread more,5,1
good bass sound quality much better good backup overall goodread more,5,1
great performanceread more,5,1
this product good1 the super extra bass working properly2battery backup best normally 89 hours3 charging time correct description product details4in box audio plug charger cablewarranty card user manualetc5with high definition balanced sound6 next previous function working laptop work mobileread more,5,1
first china productand button delicate i connect smart tv voice clear sometimes i cant hear 1 sidebut also excellent bass beginingand i think original boat headphonesread more,5,1
super amazingread more,5,1
very perfect music lover i love itread more,5,1
best headphone cheap price 999 compared brand wireless sound bestwith additional option wire aux cable detachable cable make durableso cable connection break break buy cable 50 if find battery low u use wired headphonesso overall i give 45not expected performance indian companyread more,5,1
battery backup hoodread more,5,1
after using 7 day i write reviewfor bass lover like great deal without thinking body buy thesebattery backup ok use continuessly go day buit quality little bit issue ear comfortable use aquired itover great headphone price r 999read more,5,1
the sound best compared boat rockerz small wire exposedread more,5,1
kiraak sound quality superb bass nyc productread more,5,1
everything nice ture mic doesnt work use aux cable instead bluetoothread more,5,1
i using product three month i good experience product sound excellent it take time connect bluetooth design also cool good battery backup you enjoy 8 hour music charging 2 hour only con sometimes music stuck 23 second also happens 1 15 time you cant expect anything better priceif travell freak love listen music productread more,5,1
nice headset i like itread more,5,1
best headphone ever usedread more,5,1
excellent sound quality noise cancellation battery backup also excellent i love itread more,5,1
it heavy ear sound good return compatible earsread more,5,1
awesome awesome awesome read more,5,1
super bass sound quality also super call clear talkingread more,5,1
perfect punchy bassbest crystal clear sound qualityloved itread more,5,1
good product read more,5,1
best wireless headphone 1k sound quality good so handy easily carry headphoneread more,5,1
umm guess best headphone get range got 999 pretty good surely love bassread more,5,1
very good purchase price best bluetooth available low budget categoryread more,5,1
thank flipkart headphone amazing quality also amazing read more,5,1
so good just buy alreadyread more,5,1
awesome product i loved itread more,5,1
nice sound very compact light weight headphone not satisfied phone call sound clear side this taken care ofread more,5,1
i think headphone par beyond expectation good way cause i wasnt expecting strong bass sound quality premium affordable pricelovely design giving sporty look easy carry kudos boat manufacturing team thanks lot flipkart offering r 999 onlybass lover best buy affordable priceread more,5,1
nice product battery service bohat hard money save good productread more,5,1
it osmread more,5,1
wa great purchase to honest i hesitate beginning ordered surprised enough overcome really happy buyread more,5,1
good product affordable price smooth sound music bass moderate feel good listenread more,5,1
i like product sound quality product marvelous thank much flipcartread more,5,1
amazingread more,5,1
i rockread more,5,1
super sound quality read more,5,1
amazingmust buyread more,5,1
nice headphone thanks flipkart fast deliveredread more,5,1
perfect quality superb product top sound quality superb bluetooth connectivity top class head phone read more,5,1
amazing headphonebetter sound quality good basssimply awesomeif u want brand go sony jblbut u want quality must go itfitting little issue want quality u ignore issueno company provide u much quality price range a trust worthy product i want thank team flipkartthey delivered one dayread more,5,1
bass good brought product rs999 best value money delivery flipkart super fast delivered one day given dateread more,5,1
the product overall good good sound quality good bass battery backup 8 hour approx suitable small head adjusting mechanism big head people feel pain ear wearing sometimeread more,5,1
dont think twice go best budget headphone great quality sound wont disappointedi loved thankyou flipkart perfect safe deliveryread more,5,1
need improve mike qualityread more,5,1
very good productsoung quality excellentread more,5,1
boat best company sound quality excellent bass also build quality also good i buyed good headsetread more,5,1
the amazing part headphone battery backup comfortably set head sound quality amazing sound quality give 5 starsanother best thing aux cable box wellif battery discharged u plug believe quality samevery good product rangeboat rokerz 400 rock read more,5,1
